"year","year_month","admin1","admin2","mean.rainfall","rainfall_lag"
1996,"1996-05","Benishangul Gumuz","Assosa",195.7096266,44.94006874
1996,"1996-06","Benishangul Gumuz","Assosa",199.9478104,195.7096266
1996,"1996-07","Benishangul Gumuz","Assosa",273.3200113,199.9478104
1996,"1996-08","Benishangul Gumuz","Assosa",230.4607781,273.3200113
1996,"1996-09","Benishangul Gumuz","Assosa",162.371138,230.4607781
1996,"1996-10","Benishangul Gumuz","Assosa",55.33595522,162.371138
1996,"1996-11","Benishangul Gumuz","Assosa",7.584633202,55.33595522
1996,"1996-12","Benishangul Gumuz","Assosa",1.007453071,7.584633202
1997,"1997-01","Benishangul Gumuz","Assosa",0.315392111,NA
1997,"1997-02","Benishangul Gumuz","Assosa",1.283775831,0.315392111
1997,"1997-03","Benishangul Gumuz","Assosa",6.862215003,1.283775831
1997,"1997-04","Benishangul Gumuz","Assosa",61.5428536,6.862215003
1997,"1997-05","Benishangul Gumuz","Assosa",162.5520125,61.5428536
1997,"1997-06","Benishangul Gumuz","Assosa",217.4864477,162.5520125
1997,"1997-07","Benishangul Gumuz","Assosa",198.2110969,217.4864477
1997,"1997-08","Benishangul Gumuz","Assosa",203.6686862,198.2110969
1997,"1997-09","Benishangul Gumuz","Assosa",154.0569196,203.6686862
1997,"1997-10","Benishangul Gumuz","Assosa",115.2649341,154.0569196
1997,"1997-11","Benishangul Gumuz","Assosa",23.32092368,115.2649341
1997,"1997-12","Benishangul Gumuz","Assosa",1.245826358,23.32092368
1998,"1998-01","Benishangul Gumuz","Assosa",0.299129356,NA
1998,"1998-02","Benishangul Gumuz","Assosa",1.292018484,0.299129356
1998,"1998-03","Benishangul Gumuz","Assosa",6.954297539,1.292018484
1998,"1998-04","Benishangul Gumuz","Assosa",30.65137826,6.954297539
1998,"1998-05","Benishangul Gumuz","Assosa",96.41466482,30.65137826
1998,"1998-06","Benishangul Gumuz","Assosa",185.4190051,96.41466482
1998,"1998-07","Benishangul Gumuz","Assosa",166.858879,185.4190051
1998,"1998-08","Benishangul Gumuz","Assosa",215.5740859,166.858879
1998,"1998-09","Benishangul Gumuz","Assosa",197.9528061,215.5740859
1998,"1998-10","Benishangul Gumuz","Assosa",98.13812713,197.9528061
1998,"1998-11","Benishangul Gumuz","Assosa",14.34807035,98.13812713
1998,"1998-12","Benishangul Gumuz","Assosa",1.099215553,14.34807035
1999,"1999-01","Benishangul Gumuz","Assosa",0.507964915,NA
1999,"1999-02","Benishangul Gumuz","Assosa",1.366717488,0.507964915
1999,"1999-03","Benishangul Gumuz","Assosa",5.403581615,1.366717488
1999,"1999-04","Benishangul Gumuz","Assosa",37.33589321,5.403581615
1999,"1999-05","Benishangul Gumuz","Assosa",112.1774996,37.33589321
1999,"1999-06","Benishangul Gumuz","Assosa",205.4698838,112.1774996
1999,"1999-07","Benishangul Gumuz","Assosa",168.5594175,205.4698838
1999,"1999-08","Benishangul Gumuz","Assosa",207.6682611,168.5594175
1999,"1999-09","Benishangul Gumuz","Assosa",187.2569444,207.6682611
1999,"1999-10","Benishangul Gumuz","Assosa",100.1062394,187.2569444
1999,"1999-11","Benishangul Gumuz","Assosa",11.99717882,100.1062394
1999,"1999-12","Benishangul Gumuz","Assosa",1.349427515,11.99717882
2000,"2000-01","Benishangul Gumuz","Assosa",0.342544175,NA
2000,"2000-02","Benishangul Gumuz","Assosa",1.132609326,0.342544175
2000,"2000-03","Benishangul Gumuz","Assosa",4.424574387,1.132609326
2000,"2000-04","Benishangul Gumuz","Assosa",45.90874787,4.424574387
2000,"2000-05","Benishangul Gumuz","Assosa",143.1706881,45.90874787
2000,"2000-06","Benishangul Gumuz","Assosa",184.7118056,143.1706881
2000,"2000-07","Benishangul Gumuz","Assosa",221.9727537,184.7118056
2000,"2000-08","Benishangul Gumuz","Assosa",244.7140377,221.9727537
2000,"2000-09","Benishangul Gumuz","Assosa",145.4107054,244.7140377
2000,"2000-10","Benishangul Gumuz","Assosa",91.20167234,145.4107054
2000,"2000-11","Benishangul Gumuz","Assosa",13.88732772,91.20167234
2000,"2000-12","Benishangul Gumuz","Assosa",0.908650024,13.88732772
2001,"2001-01","Benishangul Gumuz","Assosa",0.249181613,NA
2001,"2001-02","Benishangul Gumuz","Assosa",1.066618281,0.249181613
2001,"2001-03","Benishangul Gumuz","Assosa",7.05737969,1.066618281
2001,"2001-04","Benishangul Gumuz","Assosa",32.76125151,7.05737969
2001,"2001-05","Benishangul Gumuz","Assosa",96.01348143,32.76125151
2001,"2001-06","Benishangul Gumuz","Assosa",144.265253,96.01348143
2001,"2001-07","Benishangul Gumuz","Assosa",211.6122626,144.265253
2001,"2001-08","Benishangul Gumuz","Assosa",237.0458829,211.6122626
2001,"2001-09","Benishangul Gumuz","Assosa",164.3261763,237.0458829
2001,"2001-10","Benishangul Gumuz","Assosa",97.47333829,164.3261763
2001,"2001-11","Benishangul Gumuz","Assosa",11.56584379,97.47333829
2001,"2001-12","Benishangul Gumuz","Assosa",1.039717417,11.56584379
2002,"2002-01","Benishangul Gumuz","Assosa",0.351936323,NA
2002,"2002-02","Benishangul Gumuz","Assosa",0.999448192,0.351936323
2002,"2002-03","Benishangul Gumuz","Assosa",7.38714392,0.999448192
2002,"2002-04","Benishangul Gumuz","Assosa",28.92353582,7.38714392
2002,"2002-05","Benishangul Gumuz","Assosa",59.5966199,28.92353582
2002,"2002-06","Benishangul Gumuz","Assosa",172.7187323,59.5966199
2002,"2002-07","Benishangul Gumuz","Assosa",228.3547867,172.7187323
2002,"2002-08","Benishangul Gumuz","Assosa",234.0374681,228.3547867
2002,"2002-09","Benishangul Gumuz","Assosa",150.8349986,234.0374681
2002,"2002-10","Benishangul Gumuz","Assosa",71.89540816,150.8349986
2002,"2002-11","Benishangul Gumuz","Assosa",9.799791401,71.89540816
2002,"2002-12","Benishangul Gumuz","Assosa",1.122836574,9.799791401
2003,"2003-01","Benishangul Gumuz","Assosa",0.256544412,NA
2003,"2003-02","Benishangul Gumuz","Assosa",1.457162178,0.256544412
2003,"2003-03","Benishangul Gumuz","Assosa",5.666313465,1.457162178
2003,"2003-04","Benishangul Gumuz","Assosa",17.41959635,5.666313465
2003,"2003-05","Benishangul Gumuz","Assosa",110.2046662,17.41959635
2003,"2003-06","Benishangul Gumuz","Assosa",198.8021542,110.2046662
2003,"2003-07","Benishangul Gumuz","Assosa",251.5473179,198.8021542
2003,"2003-08","Benishangul Gumuz","Assosa",215.8599419,251.5473179
2003,"2003-09","Benishangul Gumuz","Assosa",208.6979167,215.8599419
2003,"2003-10","Benishangul Gumuz","Assosa",63.12348533,208.6979167
2003,"2003-11","Benishangul Gumuz","Assosa",28.08776219,63.12348533
2003,"2003-12","Benishangul Gumuz","Assosa",0.920300542,28.08776219
2004,"2004-01","Benishangul Gumuz","Assosa",0.350877585,NA
2004,"2004-02","Benishangul Gumuz","Assosa",1.14039124,0.350877585
2004,"2004-03","Benishangul Gumuz","Assosa",5.499117551,1.14039124
2004,"2004-04","Benishangul Gumuz","Assosa",38.22977342,5.499117551
2004,"2004-05","Benishangul Gumuz","Assosa",134.6682256,38.22977342
2004,"2004-06","Benishangul Gumuz","Assosa",145.7715685,134.6682256
2004,"2004-07","Benishangul Gumuz","Assosa",246.1320507,145.7715685
2004,"2004-08","Benishangul Gumuz","Assosa",235.1049816,246.1320507
2004,"2004-09","Benishangul Gumuz","Assosa",182.2214605,235.1049816
2004,"2004-10","Benishangul Gumuz","Assosa",74.58202239,182.2214605
2004,"2004-11","Benishangul Gumuz","Assosa",14.77893924,74.58202239
2004,"2004-12","Benishangul Gumuz","Assosa",0.931120235,14.77893924
2005,"2005-01","Benishangul Gumuz","Assosa",0.25638416,NA
2005,"2005-02","Benishangul Gumuz","Assosa",1.030451215,0.25638416
2005,"2005-03","Benishangul Gumuz","Assosa",8.586732479,1.030451215
2005,"2005-04","Benishangul Gumuz","Assosa",23.35410245,8.586732479
2005,"2005-05","Benishangul Gumuz","Assosa",133.6873937,23.35410245
2005,"2005-06","Benishangul Gumuz","Assosa",194.0552367,133.6873937
2005,"2005-07","Benishangul Gumuz","Assosa",253.8649554,194.0552367
2005,"2005-08","Benishangul Gumuz","Assosa",237.1456916,253.8649554
2005,"2005-09","Benishangul Gumuz","Assosa",142.5048895,237.1456916
2005,"2005-10","Benishangul Gumuz","Assosa",68.9377613,142.5048895
2005,"2005-11","Benishangul Gumuz","Assosa",5.379537915,68.9377613
2005,"2005-12","Benishangul Gumuz","Assosa",0.928033046,5.379537915
2006,"2006-01","Benishangul Gumuz","Assosa",0.282121741,NA
2006,"2006-02","Benishangul Gumuz","Assosa",1.194090413,0.282121741
2006,"2006-03","Benishangul Gumuz","Assosa",4.08099822,1.194090413
2006,"2006-04","Benishangul Gumuz","Assosa",12.40198944,4.08099822
2006,"2006-05","Benishangul Gumuz","Assosa",142.7814626,12.40198944
2006,"2006-06","Benishangul Gumuz","Assosa",187.5639704,142.7814626
2006,"2006-07","Benishangul Gumuz","Assosa",245.870022,187.5639704
2006,"2006-08","Benishangul Gumuz","Assosa",217.6074617,245.870022
2006,"2006-09","Benishangul Gumuz","Assosa",142.6102519,217.6074617
2006,"2006-10","Benishangul Gumuz","Assosa",126.2984694,142.6102519
2006,"2006-11","Benishangul Gumuz","Assosa",5.621084339,126.2984694
2006,"2006-12","Benishangul Gumuz","Assosa",1.240462046,5.621084339
2007,"2007-01","Benishangul Gumuz","Assosa",0.286049996,NA
2007,"2007-02","Benishangul Gumuz","Assosa",1.17900601,0.286049996
2007,"2007-03","Benishangul Gumuz","Assosa",9.134061991,1.17900601
2007,"2007-04","Benishangul Gumuz","Assosa",48.42742878,9.134061991
2007,"2007-05","Benishangul Gumuz","Assosa",115.968192,48.42742878
2007,"2007-06","Benishangul Gumuz","Assosa",194.5345982,115.968192
2007,"2007-07","Benishangul Gumuz","Assosa",190.5374858,194.5345982
2007,"2007-08","Benishangul Gumuz","Assosa",227.1738591,190.5374858
2007,"2007-09","Benishangul Gumuz","Assosa",190.2817815,227.1738591
2007,"2007-10","Benishangul Gumuz","Assosa",83.71506519,190.2817815
2007,"2007-11","Benishangul Gumuz","Assosa",24.21711132,83.71506519
2007,"2007-12","Benishangul Gumuz","Assosa",0.931435237,24.21711132
2008,"2008-01","Benishangul Gumuz","Assosa",0.343560632,NA
2008,"2008-02","Benishangul Gumuz","Assosa",1.003590348,0.343560632
2008,"2008-03","Benishangul Gumuz","Assosa",4.747827647,1.003590348
2008,"2008-04","Benishangul Gumuz","Assosa",107.1288088,4.747827647
2008,"2008-05","Benishangul Gumuz","Assosa",155.9235934,107.1288088
2008,"2008-06","Benishangul Gumuz","Assosa",202.8876488,155.9235934
2008,"2008-07","Benishangul Gumuz","Assosa",230.2810728,202.8876488
2008,"2008-08","Benishangul Gumuz","Assosa",269.8179563,230.2810728
2008,"2008-09","Benishangul Gumuz","Assosa",156.0507015,269.8179563
2008,"2008-10","Benishangul Gumuz","Assosa",70.292455,156.0507015
2008,"2008-11","Benishangul Gumuz","Assosa",5.609592014,70.292455
2008,"2008-12","Benishangul Gumuz","Assosa",0.901217575,5.609592014
2009,"2009-01","Benishangul Gumuz","Assosa",0.308235843,NA
2009,"2009-02","Benishangul Gumuz","Assosa",1.185347853,0.308235843
2009,"2009-03","Benishangul Gumuz","Assosa",5.818637286,1.185347853
2009,"2009-04","Benishangul Gumuz","Assosa",51.07036122,5.818637286
2009,"2009-05","Benishangul Gumuz","Assosa",63.69965278,51.07036122
2009,"2009-06","Benishangul Gumuz","Assosa",232.3906959,63.69965278
2009,"2009-07","Benishangul Gumuz","Assosa",165.3001524,232.3906959
2009,"2009-08","Benishangul Gumuz","Assosa",233.7784864,165.3001524
2009,"2009-09","Benishangul Gumuz","Assosa",135.6875709,233.7784864
2009,"2009-10","Benishangul Gumuz","Assosa",65.35848037,135.6875709
2009,"2009-11","Benishangul Gumuz","Assosa",6.559263614,65.35848037
2009,"2009-12","Benishangul Gumuz","Assosa",1.004485876,6.559263614
2010,"2010-01","Benishangul Gumuz","Assosa",0.318663201,NA
2010,"2010-02","Benishangul Gumuz","Assosa",1.555250657,0.318663201
2010,"2010-03","Benishangul Gumuz","Assosa",4.195096593,1.555250657
2010,"2010-04","Benishangul Gumuz","Assosa",18.97022481,4.195096593
2010,"2010-05","Benishangul Gumuz","Assosa",156.8102324,18.97022481
2010,"2010-06","Benishangul Gumuz","Assosa",206.9316539,156.8102324
2010,"2010-07","Benishangul Gumuz","Assosa",180.4762613,206.9316539
2010,"2010-08","Benishangul Gumuz","Assosa",193.0403912,180.4762613
2010,"2010-09","Benishangul Gumuz","Assosa",184.2272888,193.0403912
2010,"2010-10","Benishangul Gumuz","Assosa",106.899713,184.2272888
2010,"2010-11","Benishangul Gumuz","Assosa",14.89669585,106.899713
2010,"2010-12","Benishangul Gumuz","Assosa",1.05342154,14.89669585
2011,"2011-01","Benishangul Gumuz","Assosa",0.341042101,NA
2011,"2011-02","Benishangul Gumuz","Assosa",1.073485083,0.341042101
2011,"2011-03","Benishangul Gumuz","Assosa",8.034118237,1.073485083
2011,"2011-04","Benishangul Gumuz","Assosa",24.13676304,8.034118237
2011,"2011-05","Benishangul Gumuz","Assosa",127.0294785,24.13676304
2011,"2011-06","Benishangul Gumuz","Assosa",172.163407,127.0294785
2011,"2011-07","Benishangul Gumuz","Assosa",191.1662769,172.163407
2011,"2011-08","Benishangul Gumuz","Assosa",259.1700149,191.1662769
2011,"2011-09","Benishangul Gumuz","Assosa",178.479769,259.1700149
2011,"2011-10","Benishangul Gumuz","Assosa",82.39786175,178.479769
2011,"2011-11","Benishangul Gumuz","Assosa",4.152997006,82.39786175
2011,"2011-12","Benishangul Gumuz","Assosa",0.91117807,4.152997006
2012,"2012-01","Benishangul Gumuz","Assosa",0.287814255,NA
2012,"2012-02","Benishangul Gumuz","Assosa",1.096869367,0.287814255
2012,"2012-03","Benishangul Gumuz","Assosa",5.225048939,1.096869367
2012,"2012-04","Benishangul Gumuz","Assosa",19.46975978,5.225048939
2012,"2012-05","Benishangul Gumuz","Assosa",157.8395869,19.46975978
2012,"2012-06","Benishangul Gumuz","Assosa",178.2710991,157.8395869
2012,"2012-07","Benishangul Gumuz","Assosa",224.5592404,178.2710991
2012,"2012-08","Benishangul Gumuz","Assosa",253.3216234,224.5592404
2012,"2012-09","Benishangul Gumuz","Assosa",169.9013251,253.3216234
2012,"2012-10","Benishangul Gumuz","Assosa",75.28923965,169.9013251
2012,"2012-11","Benishangul Gumuz","Assosa",31.10125469,75.28923965
2012,"2012-12","Benishangul Gumuz","Assosa",0.932942155,31.10125469
2013,"2013-01","Benishangul Gumuz","Assosa",0.313341206,NA
2013,"2013-02","Benishangul Gumuz","Assosa",1.195457407,0.313341206
2013,"2013-03","Benishangul Gumuz","Assosa",4.445963265,1.195457407
2013,"2013-04","Benishangul Gumuz","Assosa",12.07488861,4.445963265
2013,"2013-05","Benishangul Gumuz","Assosa",169.8771613,12.07488861
2013,"2013-06","Benishangul Gumuz","Assosa",179.8214286,169.8771613
2013,"2013-07","Benishangul Gumuz","Assosa",154.9027423,179.8214286
2013,"2013-08","Benishangul Gumuz","Assosa",209.8990753,154.9027423
2013,"2013-09","Benishangul Gumuz","Assosa",152.5691433,209.8990753
2013,"2013-10","Benishangul Gumuz","Assosa",72.92456774,152.5691433
2013,"2013-11","Benishangul Gumuz","Assosa",18.59673726,72.92456774
2013,"2013-12","Benishangul Gumuz","Assosa",1.109207326,18.59673726
2014,"2014-01","Benishangul Gumuz","Assosa",0.326939382,NA
2014,"2014-02","Benishangul Gumuz","Assosa",1.424439169,0.326939382
2014,"2014-03","Benishangul Gumuz","Assosa",14.50795201,1.424439169
2014,"2014-04","Benishangul Gumuz","Assosa",78.20785502,14.50795201
2014,"2014-05","Benishangul Gumuz","Assosa",169.453373,78.20785502
2014,"2014-06","Benishangul Gumuz","Assosa",138.4639846,169.453373
2014,"2014-07","Benishangul Gumuz","Assosa",191.6793332,138.4639846
2014,"2014-08","Benishangul Gumuz","Assosa",216.8735473,191.6793332
2014,"2014-09","Benishangul Gumuz","Assosa",178.5336947,216.8735473
2014,"2014-10","Benishangul Gumuz","Assosa",100.0728104,178.5336947
2014,"2014-11","Benishangul Gumuz","Assosa",12.69402149,100.0728104
